Epoch, Loss, Val_Loss
1, 0.4833204746246338, 0.4195302128791809
2, 0.4273979365825653, 0.4191230237483978
3, 0.4275703728199005, 0.4194297790527344
4, 0.4283016622066498, 0.42130205035209656
5, 0.42946600914001465, 0.4207931160926819
6, 0.42881324887275696, 0.42127880454063416
7, 0.429502934217453, 0.4232592284679413
8, 0.4299400746822357, 0.4223046600818634
9, 0.42784759402275085, 0.4202103912830353
10, 0.42351198196411133, 0.4143713116645813
